app_id,classification,predict_class,Risk Score,Decision Criteria
112494,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1125233,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1125636,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1126039,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1126442,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1126845,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1127248,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1127651,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1128054,,Fraud,1,requested_amount > 50500.0
1128457,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1128860,Fraud,Fraud,1,requested_amount > 50500.0
112897,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1129263,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1129666,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1130069,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1130472,Fraud,Fraud,1,requested_amount > 50500.0
1130875,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1131278,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1131681,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1132084,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1132487,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1132890,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
113300,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1133293,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1133696,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1134099,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1134502,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1134905,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1135308,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1135711,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1136114,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1136517,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1136920,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
113703,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1137323,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1137726,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1138129,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1138532,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1138935,,Fraud,1,requested_amount > 50500.0
1139338,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1139741,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1140144,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1140547,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1140950,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
114106,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1141353,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1141756,Fraud,Fraud,1,requested_amount > 50500.0
1142159,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1142562,Fraud,Fraud,1,requested_amount > 50500.0
1142965,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1143368,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1143771,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1144174,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1144577,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1144980,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
114509,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1145383,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1145786,Fraud,Fraud,1,requested_amount > 50500.0
1146189,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1146592,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1146995,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1147398,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1147801,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1148204,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1148607,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1149010,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
114912,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1149413,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1149816,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1150219,Fraud,Fraud,1,requested_amount > 50500.0
1150622,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1151025,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1151428,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1151831,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1152234,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1152637,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1153040,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
115315,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1153443,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1153846,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1154249,Fraud,Fraud,1,requested_amount > 50500.0
1154652,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1155055,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1155458,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1155861,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1156264,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1156667,,Fraud,1,requested_amount > 50500.0
1157070,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
115718,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1157473,,Fraud,1,requested_amount > 50500.0
1157876,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1158279,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1158682,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1159085,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1159488,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1159891,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1160294,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1160697,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1161100,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
116121,Fraud,Fraud,1,requested_amount > 50500.0
1161503,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1161906,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1162309,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1162712,Fraud,Fraud,1,requested_amount > 50500.0
1163115,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1163518,,Fraud,1,requested_amount > 50500.0
1163921,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1164324,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1164727,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1165130,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
116524,Fraud,Fraud,1,requested_amount > 50500.0
1165533,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1165936,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1166339,Fraud,Fraud,1,requested_amount > 50500.0
1166742,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1167145,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1167548,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1167951,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1168354,Fraud,Fraud,1,requested_amount > 50500.0
1168757,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1169160,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
116927,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1169563,Fraud,Fraud,1,requested_amount > 50500.0
1169966,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1170369,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1170772,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1171175,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1171578,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1171981,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1172384,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1172787,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1173190,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
117330,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1173593,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1173996,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1174399,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1174802,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1175205,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1175608,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1176011,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1176414,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1176817,Fraud,Fraud,1,requested_amount > 50500.0
1177220,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
117733,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1177623,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1178026,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1178429,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1178832,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1179235,Fraud,Fraud,1,requested_amount > 50500.0
1179638,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1180041,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1180444,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1180847,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1181250,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
118136,Fraud,Fraud,1,requested_amount > 50500.0
1181653,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1182056,,Fraud,1,requested_amount > 50500.0
1182459,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1182862,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1183265,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1183668,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1184071,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1184474,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1184877,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1185280,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
118539,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1185683,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1186086,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1186489,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1186892,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1187295,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1187698,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1188101,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1188504,Fraud,Fraud,1,requested_amount > 50500.0
1188907,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1189310,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
118942,Fraud,Fraud,1,requested_amount > 50500.0
1189713,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1190116,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1190519,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1190922,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1191325,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1191728,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1192131,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1192534,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1192937,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1193340,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
119345,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1193743,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1194146,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1194549,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1194952,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1195355,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1195758,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1196161,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1196564,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1196967,,Fraud,1,requested_amount > 50500.0
1197370,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
119748,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1197773,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1198176,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1198579,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1198982,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1199385,Fraud,Fraud,1,requested_amount > 50500.0
1199788,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1200191,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1200594,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1200997,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1201400,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
120151,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1201803,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1202206,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1202609,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1203012,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1203415,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1203818,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1204221,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1204624,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1205027,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1205430,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
120554,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1205833,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1206236,Fraud,Fraud,1,requested_amount > 50500.0
1206639,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1207042,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1207445,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1207848,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1208251,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1208654,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1209057,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1209460,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
120957,Fraud,Fraud,1,requested_amount > 50500.0
1209863,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1210266,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1210669,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1211072,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1211475,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1211878,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1212281,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1212684,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1213087,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1213490,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
121360,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1213893,Fraud,Fraud,1,requested_amount > 50500.0
1214296,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1214699,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1215102,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1215505,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1215908,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1216311,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1216714,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1217117,Fraud,Fraud,1,requested_amount > 50500.0
1217520,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
121763,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1217923,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1218326,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1218729,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1219132,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1219535,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1219938,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1220341,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1220744,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1221147,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1221550,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
122166,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1221953,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1222356,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1222759,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1223162,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1223565,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1223968,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1224371,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1224774,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1225177,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1225580,Fraud,Fraud,1,requested_amount > 50500.0
122569,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1225983,Fraud,Fraud,1,requested_amount > 50500.0
1226386,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1226789,Fraud,Fraud,1,requested_amount > 50500.0
1227192,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1227595,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1227998,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1228401,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1228804,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1229207,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1229610,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
122972,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1230013,Fraud,Fraud,1,requested_amount > 50500.0
1230416,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1230819,Fraud,Fraud,1,requested_amount > 50500.0
1231222,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1231625,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1232028,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1232431,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1232834,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1233237,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1233640,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
123375,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1234043,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
